155
160
155
160
170
160
155
160
155
160
150
150
150
150
150
150
150
150
150
150
150
150
150
155
155
155
155
155
150
150
150
150
150
150
150
150
150
150
150
150
150
150
155
150
150
150
155
150
155
155
160
150
155
165
150
155
155
150
160
155
180
155
160
160
155
155
155
155
155
155
155
155
155
155
155
155
155
160
155
165
150
160
155
160
155
155
165
155
155
160
165
160
155
160
160
150
165
160
160
165
165
150
150
155
160
155
165
160
155
155
155
155
155
155
155
155
155
155
155
155
155
155
155
160
155
155
155
150
155
160
145
145
145
145
145
145
145
145
145
145
145
145
145
170
155
155
150
165
160
160
150
160
155
155
150
160
150
160
155
165
150
160
165
155
150
160
160
145
160
160
150
155
160
160
160
160
155
155
155
155
155
155
155
155
155
155
155
155
155
150
155
155
150
150
150
150
150
150
150
150
150
150
150
150
150
150
165
160
160
150
145
175
150
155
155
145
160
150
160
150
145
145
145
145
145
145
145
145
145
145
145
145
145
150
150
150
150
150
150
150
150
150
150
150
150
150
155
165
175
160
155
165
150
160
150
160
160
160
155
155
160
165
145
145
145
145
145
145
145
145
145
145
145
145
145
145
150
170
150
155
155
160
150
160
145
165
150
145
165
155
145
160
160
160
145
155
160
160
155
160
160
150
165
165
155
160
145
165
165
155
165
160
160
155
155
160
150
175
165
160
160
150
150
170
160
160
160
160
160
160
160
160
160
160
160
160
160
160
160
160
155
155
145
160
165
160
155
145
160
155
145
160
155
165
155
155
160
155
145
160
170
150
145
165
160
165
160
160
160
160
160
160
160
160
160
160
160
160
160
155
155
155
155
155
155
155
155
155
155
155
155
155
170
160
150
155
160
165
150
150
150
150
155
165
160
160
150
160
155
165
165
150
150
150
170
160
155
145
155
155
155
165
155
150
145
160
165
155
160
155
160
155
165
150
165
160
160
160
160
160
160
160
160
160
160
160
160
160
165
160
145
150
160
155
170
165
150
140
140
140
140
140
140
140
140
140
140
140
140
140
165
145
145
145
145
145
145
145
145
145
145
145
145
145
145
160
155
155
155
155
155
155
155
155
155
155
155
155
155
155
155
150
165
155
160
160
165
165
145
150
160
165
145
165
160
150
140
140
140
140
140
140
140
140
140
140
140
140
140
145
150
160
145
145
150
160
165
160
160
165
160
145
165
145
145
145
145
145
145
145
145
145
145
145
145
145
145
155
145
165
160
160
155
145
155
150
165
140
155
150
150
150
150
150
150
150
150
150
150
150
150
150
150
160
170
160
155
165
150
155
170
165
155
160
160
145
160
175
150
155
165
155
145
140
165
175
165
150
150
150
150
150
150
150
150
150
150
150
150
150
150
165
155
150
150
140
160
160
160
160
160
160
160
160
160
160
160
160
160
145
145
145
155
165
165
160
150
155
150
140
140
140
140
140
140
140
140
140
140
140
140
140
140
165
145
150
165
160
155
155
165
165
160
165
150
160
165
165
165
170
165
165
165
140
160
150
